Date,Close_Scaled,EMA_10_Scaled,RSI_14_Scaled,BB_Upper_Scaled,BB_Lower_Scaled,MACD_Scaled,MACD_Signal_Scaled,STOCH_K_Scaled,STOCH_D_Scaled
2020-03-11,0.1331836433358229,0.14319011006569415,0.18678224514638125,0.19339536213724084,0.198301146870983,0.3230192468821718,0.3295277738545559,0.25091054021426806,0.3821235355178767
2020-03-12,0.056026525139963534,0.11945989485218178,0.03597264507276415,0.21125556003102575,0.1636198967563658,0.24709799548910813,0.30157555724537766,0.07143721518795507,0.23078210226910906
2020-03-13,0.071323685775596,0.1030996148216029,0.10345858857208456,0.21680471427981707,0.14188565087041172,0.20121253880326972,0.26864797923676753,0.18390778796978038,0.15146176639416525
2020-03-16,0.025201464946254526,0.08050179314461103,0.033374274629733136,0.22557909740839865,0.11112577736738682,0.1355193719835276,0.22717909403521233,0.24554301181241417,0.14960648262465803
2020-03-17,0.00908595982857896,0.05879386517038254,0.012370615632132265,0.2316387145872758,0.08166333276545801,0.07648542067579261,0.18041054589334682,0.3179547992924794,0.23481517430652693
2020-03-18,0.007575142430310988,0.04073107282219379,0.010379274169389552,0.2311098019225255,0.05766110315134154,0.03377156121939723,0.13316020980601795,0.24228525441779336,0.25499331923605156
2020-03-19,0.0,0.024439417221074455,0.0,0.2261119320245195,0.03668398360944969,0.0,0.08758353972433885,0.2138516676030509,0.24403922041373532
2020-03-20,0.06760952683305654,0.02461374687770801,0.26709942967729344,0.21324147061602194,0.03150490189294253,0.027312857897681064,0.05741139295272868,0.29237392697651926,0.23519720344345835
2020-03-23,0.013996129180394723,0.014048005619312631,0.17056835285353938,0.20490617788398668,0.017930094118154383,0.015600701655368698,0.030576778421208706,0.30076464296563293,0.2554105777007863
2020-03-24,0.02803426677917409,0.008207190144961851,0.21514562645472707,0.1959676303437079,0.008294310336481758,0.02176052469559958,0.010527477110951311,0.3373988208050478,0.2981145954429769
2020-03-25,0.04782192242100458,0.00738059258410706,0.27598972431784047,0.18067127594008414,0.005187780715262491,0.04595845854816599,5.99680475320552e-05,0.31154108659865104,0.3047397155154133
2020-03-26,0.06488164358654147,0.010111677914006578,0.3262118032276194,0.1659893194279598,0.004748156988151564,0.08206488828134612,0.0,0.3841334214970632,0.3335560961869302
2020-03-27,0.07896173837392684,0.015158464436583752,0.36655001184216623,0.15152463929637427,0.006402745603550697,0.12496195272808702,0.009829708793135883,0.4713328129407665,0.37985032011854003
2020-03-30,0.05965671847551246,0.015431800319692712,0.321967351607301,0.14382437690037864,0.0040640366540428685,0.14884832348167276,0.023193665803090013,0.5366136882483653,0.45764656329393555
2020-03-31,0.07963320708095933,0.01964540644217483,0.3803892008642477,0.1359578997556793,0.0039639221831986315,0.18562114013494224,0.04235231605372736,0.6542070782805351,0.5509974008654261
2020-04-01,0.030384432868677536,0.013256287883096074,0.27328560449615197,0.12382031937075388,0.0012571899089325322,0.1826335657863702,0.05699130309551548,0.6377188835049008,0.6085086710588159
2020-04-03,0.007491176823320345,0.0034562843236628504,0.23074457407046906,0.10558847388515691,0.0,0.16735065119024556,0.06518337571764465,0.5440383794484684,0.611075012221053
2020-04-07,0.0582717726430626,0.005580669677542893,0.37000524951230557,0.07755019404270469,0.011912374973071405,0.19522332610738902,0.07815512925352197,0.4885167649396875,0.5538042301978674
2020-04-08,0.028999487036227678,0.0014721563440918128,0.312404620382943,0.042550395775741934,0.02793124958663895,0.19941958257458758,0.08949878216656615,0.4656079293472242,0.494314156574253
2020-04-09,0.05447375055308945,0.003198701195091247,0.3759150744423238,0.02464911633943523,0.03630370653134729,0.2241156225836759,0.10426033278777252,0.5755793558689479,0.5052162808382089
2020-04-13,0.05157798732237162,0.004032948790510638,0.3697730751447201,0.005298653328583258,0.04662472880170565,0.24433072265459446,0.1207243989135327,0.5245227939692061,0.5176617485212112
2020-04-15,0.04146384583894058,0.00269538532386282,0.34757976418755204,0.004065026165440133,0.04628622929942661,0.2556497046282602,0.13650201474076745,0.5124578783195546,0.5338554122381246
2020-04-16,0.03344807608359812,0.0,0.3297012605675596,0.0,0.04624723601853831,0.2613683642617426,0.15044091332144283,0.4045219191352957,0.4747294864366269
2020-04-17,0.07128167735721147,0.0053513103764806225,0.43263022052927097,0.004065415897626101,0.04715930816175107,0.2953776802425664,0.1694231799463185,0.44673329343698587,0.44784158068737184
2020-04-20,0.07650665369801901,0.010773256390410046,0.44593096656402414,0.007534930998240208,0.05092866511609895,0.3278768675033876,0.19209241154471712,0.5356522219770945,0.4558586951040076
2020-04-21,0.04251303170298493,0.008419739684200511,0.3619439577339711,0.006112469375139651,0.056045494249842065,0.33081439857642275,0.21090420677818147,0.5490291884014935,0.5058075675035983
2020-04-22,0.05587964936495304,0.00916389221023095,0.3987366352716964,0.003509670888910188,0.06455127597209798,0.34438014887151447,0.22907735751130193,0.4983806424753003,0.5236594503880486
2020-04-23,0.10151923445087851,0.0188884839188872,0.5104941990120799,0.011074281175704082,0.06073027371516426,0.3891661470349084,0.2539285162411059,0.5869328778065547,0.5413845859303628
2020-04-24,0.0764646965094129,0.02184074540951053,0.44657657830639946,0.012166952416207022,0.0663072991586573,0.40741553234764416,0.27801163397174067,0.7032328935683032,0.5946850270225865
2020-04-27,0.08403978770994525,0.02576922916760771,0.4648693828942501,0.015249323049302155,0.06924170517939288,0.42796875648214283,0.3020108118491315,0.8009860629655942,0.699280454036373
2020-04-28,0.09346150750692994,0.03086527324453947,0.4880508995748794,0.020381504456708943,0.06905894041811655,0.4514115362323438,0.3266082007404061,0.7675396641501174,0.7617071082205089
2020-04-29,0.1130183217667593,0.03894090863234512,0.5350300313463512,0.028934803486988736,0.06578131122979403,0.4840890838554686,0.35381060026202477,0.8719703464947176,0.8200311326661419
2020-04-30,0.1586788598320985,0.05466817132410828,0.6301013078899438,0.04916877359303473,0.054391330198001464,0.5422715514573161,0.3889698931492761,0.9439141735129934,0.8694341695673214
2020-05-04,0.12342621480021121,0.0604948086745315,0.5287810009467466,0.05742422346758669,0.05307055977460928,0.5619889292540707,0.4216375451764758,0.9078589172391144,0.9179354560654924
2020-05-05,0.12439148628704344,0.06545485416319707,0.5308821996247668,0.06405441590874272,0.05132241323034581,0.5772103360323615,0.4512766207252176,0.8202321930547011,0.9000521866805776
2020-05-06,0.11215796886633145,0.06706963381442399,0.49583236791987445,0.0679802554013933,0.05617150698362794,0.5793098181156475,0.47547131795028647,0.7109448291465502,0.8195264379492803
2020-05-07,0.10714288092811142,0.06738913768389887,0.48123658064636227,0.06718387614689525,0.06756274001274287,0.5762597394897516,0.49412475003777245,0.653186717902686,0.731499107193028
2020-05-08,0.1078773110329424,0.06779724000394505,0.4832448265526064,0.07008931063925028,0.06998961578567531,0.573315908738698,0.5083696351590247,0.5951295178566457,0.653692469109222
2020-05-11,0.12546167636027994,0.07164332317616928,0.5314853062630174,0.07283035060063514,0.07756634046746713,0.5825223287588641,0.5218854575631028,0.6129438544269523,0.6198184764293968
2020-05-12,0.13142103157613994,0.07598039949025981,0.5475465535338899,0.07781348568730662,0.08086300624200793,0.5928412041028898,0.5350741890770576,0.6780180383205084,0.6284014111243871
2020-05-13,0.1314839929739383,0.07954149195496185,0.5477249601666949,0.08161620332230046,0.08563423045756224,0.5997031299540498,0.5472052341545004,0.7270463792837711,0.6739984147369884
2020-05-14,0.11163337593430933,0.07849028611838527,0.47362560514668645,0.08055244440434595,0.0941494503605328,0.5895570456426729,0.5545737843153793,0.6323153340151745,0.6806941579134856
2020-05-15,0.10766747386013353,0.0768380863673499,0.4592642295866208,0.07627429211074399,0.10625345015100662,0.5775453657716975,0.5577027575865281,0.4886356359441993,0.6152342160084393
2020-05-18,0.1297842913822751,0.07990374895287689,0.5314688253922861,0.07857900356081016,0.11021762328604001,0.5828360186336529,0.5614241872360165,0.4430292770389726,0.5170638328065105
2020-05-19,0.13106431862832058,0.08266768225838972,0.5355156822158009,0.08081072510358045,0.11383351827617261,0.5867416464230475,0.5653006594905553,0.48532480238387093,0.4662566218912229
2020-05-20,0.13314168614721678,0.08534400146434429,0.5424748433734266,0.07661892929814818,0.12759961540702314,0.5900870563223343,0.5691721673783013,0.5563969860489375,0.48967830197134915
2020-05-21,0.14892143129648683,0.09068545591838395,0.5944708078164684,0.0755148710381075,0.13858940212824356,0.602741041942086,0.5751831409398392,0.69086308454089,0.5753419456764594
2020-05-22,0.1611549487171985,0.09749917622027937,0.6321050611863084,0.08256772080911323,0.13800991307074717,0.6200113111015939,0.5839686545674205,0.8274948239746748,0.6936128592034516
2020-05-26,0.12869314832962486,0.09659033953834895,0.48811056271461245,0.07999913572789319,0.14609337919473453,0.6087821437650681,0.5884113836907798,0.8051307784715436,0.7795875822901963
2020-05-27,0.15483888055351924,0.10106891623244019,0.5706772700306944,0.08152960461781511,0.15212720540864,0.6172071698855884,0.5939055537998952,0.7668187033079736,0.8058416076350408
2020-05-28,0.15441920620790162,0.10464938336161966,0.5688871363397607,0.08319793037408874,0.1569778946710998,0.6219629593308359,0.5993959807112365,0.7329562392462794,0.773164388492951
2020-05-29,0.14101058012754875,0.10490070888831826,0.5112915514350063,0.08409221021522617,0.15907946154347152,0.6145136729130823,0.6020730139206896,0.7948794186157205,0.76962101058566
2020-06-01,0.17160485016903515,0.11121702982973847,0.6058712189117779,0.08747435636453216,0.1571331404292553,0.6290117717566568,0.6075530420706889,0.8245647484660241,0.7895809050312965
2020-06-02,0.1724022416716645,0.1165441943254587,0.6081609782140185,0.09424373402912367,0.15569728776817915,0.6392603145134946,0.6142969430634623,0.8278054753375802,0.8223655006767644
2020-06-03,0.17198256732604678,0.12081896056506192,0.6061397416960939,0.0999684216706841,0.15514023589782755,0.6451934671965658,0.6210582599720621,0.8968243605195872,0.8576027238337521
2020-06-04,0.19103579286304628,0.12812205797969356,0.6634797167143847,0.1091238877817372,0.15454377444837752,0.6615846646948438,0.6302416290320809,0.9108063530484916,0.8874120955331816
2020-06-05,0.17286387320588825,0.13046778412973126,0.5747483848980177,0.11199839571640346,0.15871668129891714,0.6593981808808516,0.6370848540593891,0.8860963492036729,0.9075603097758482
2020-06-08,0.1827262203279043,0.13435685260770958,0.6061390512682943,0.11588358332941884,0.16286851355798782,0.6627022538414242,0.6433202457241327,0.8924628856184298,0.9060527679447821
2020-06-09,0.18285214312350107,0.13756396868694776,0.6065492726119317,0.12032133618294527,0.16461891303492182,0.6633170787576257,0.6484501315817679,0.8489214078199088,0.8846622645578278
2020-06-10,0.1982541711157595,0.1432642688414656,0.6561528538108918,0.1276261318236006,0.1645581648012171,0.672727438520375,0.6547209147154996,0.8893055693995693,0.885771530070082
2020-06-11,0.18100551452704894,0.14448302168730132,0.5667461249549366,0.13054511563874938,0.16696278608638915,0.665604006861877,0.6580972657782568,0.8303701797582044,0.8643092143145715
2020-06-12,0.16919172268173344,0.14312057684721313,0.5104095252740477,0.12929072049159918,0.17432268968720377,0.6494892628508407,0.6570876885975405,0.7293183247501321,0.8229684626334564
2020-06-15,0.16516285920975915,0.14120115152194945,0.4914301239232945,0.1256021570054261,0.18406707432226577,0.632073330237779,0.65226975091111,0.5804792550275776,0.7162227864572149
2020-06-16,0.17183569155103628,0.1409634986687348,0.519042316743261,0.12506619505878636,0.1890703623957507,0.6214790862497686,0.6459759194702531,0.5110160776177971,0.6058381851904584
2020-06-17,0.17267504024227176,0.1409367012117132,0.5226216890524429,0.12407622057662349,0.19447273107530128,0.6121841925401404,0.6388005676355963,0.4935601823563078,0.5243484896796998
2020-06-18,0.16860416835191283,0.14010168781562138,0.49998061154102796,0.12231120459966416,0.1999819136166543,0.6005065759826924,0.6303713423266752,0.4629394242788823,0.48372090023213316
2020-06-19,0.1713320515984279,0.13996334384318354,0.5132292221292876,0.12222331347869153,0.2024540865245259,0.5919505948695996,0.6216578209461782,0.40710181663401707,0.44780298282401076
2020-06-22,0.16434446349793752,0.13845450010106197,0.4715958895876074,0.1222510077305331,0.20276643694890872,0.5789994941967824,0.6117048214572539,0.3024027174287525,0.38172949134928735
2020-06-23,0.16742911092205048,0.1378360980360629,0.4883943625875304,0.11764485286153448,0.21141508194844028,0.569945648877172,0.601657640139335,0.2617142241122894,0.3121760917331872
2020-06-24,0.17032482292298978,0.1379085024878116,0.5046234541255818,0.117223234961773,0.21347788746295648,0.5639134573553654,0.5922308938139204,0.2552692652721489,0.2596952388834391
2020-06-25,0.15937133274832327,0.1357799670261881,0.4339335687671651,0.11678692544695546,0.21443369549977476,0.5504269286962773,0.5815840241600538,0.2234476702664668,0.23240446246756252
2020-06-26,0.20249292299032107,0.14265125052677008,0.6380301554480878,0.11887645494559806,0.21892647256167097,0.5698717721420109,0.5775439910911929,0.44781064867366327,0.29672860762397796
2020-06-29,0.1952744422780509,0.1468314396188073,0.5939019682627147,0.12185632030573268,0.21851909191055263,0.5789453569030325,0.5764012916610745,0.6074558948245458,0.418461757171974
2020-06-30,0.1870907925385057,0.14861704791192576,0.5451221842316258,0.123033674249728,0.21892627119813401,0.5791006289810426,0.5755228858083106,0.7848245319326494,0.6125014160336599
2020-07-01,0.19124563003585515,0.15090785907375692,0.5636705907265946,0.12474462559830524,0.21929627812622843,0.5810784380439472,0.5752755809005539,0.7128564258588165,0.7041143692912873
2020-07-02,0.21856636845983357,0.15823901718766487,0.6704764016286529,0.13195556096634087,0.2151435831543873,0.6010056582768591,0.5796662740147486,0.7775178009027227,0.7628961903710454
2020-07-03,0.23640252814858598,0.16779971042618302,0.7267895635845656,0.14488372222804735,0.20920804034834495,0.6279952603075387,0.5893935833578066,0.901765494316882,0.8033167812387303
2020-07-06,0.2630728533045026,0.1809490447626696,0.7965184850073621,0.16392709844965303,0.1990546465424895,0.6665194543073174,0.6060461959993676,0.9999999999999999,0.902567828040535
2020-07-07,0.26588465092822977,0.19226920032989658,0.8031987433022394,0.17960810146177142,0.19249018868464618,0.6966030203845264,0.6262954719237417,0.9775046644775442,0.9716931971726033
2020-07-08,0.24448125930172682,0.19725617823778796,0.6707174664913462,0.18666542082550386,0.1904788271085307,0.7024373353390209,0.6438383299295107,0.886626313243283,0.9664603460674694
2020-07-09,0.23837507954063486,0.20011682616444126,0.6359484436407392,0.1925226424729276,0.19083259867536717,0.7001310368949589,0.6573415570236398,0.7777268024197657,0.8896317156451998
2020-07-10,0.24592921776175358,0.20396616836490855,0.6612700692295619,0.1989337418730288,0.19270418243628518,0.7012286276991668,0.6683968752071687,0.7207029739713877,0.8008683272272609
2020-07-13,0.24494294206572909,0.20691863818030298,0.6551369060686949,0.20399874573138876,0.19622200512346344,0.6988813985186064,0.6767006455363528,0.7220222597274226,0.7439730104223069
2020-07-14,0.22477756926688697,0.20530660118798494,0.5368112611059139,0.20573957402028342,0.20014810814370276,0.6801651432742778,0.6790339673494754,0.6831665713188221,0.7112883092213159
2020-07-15,0.25077637448599244,0.2091804859751074,0.6327139874511785,0.21072035458538618,0.20356994732647926,0.6818058072453563,0.6812784119330584,0.693895301123137,0.7020222492007597
2020-07-16,0.2511331386635902,0.2124212857187615,0.6339285664740009,0.2145051388816135,0.20863802892396377,0.6810645436427595,0.6829032806974136,0.659031392200811,0.6802494842706412
2020-07-17,0.23686421091258825,0.21222287077458546,0.5534318593505982,0.21556616985549604,0.21457228579893373,0.6680205384833455,0.681199600692936,0.6354054168391101,0.663740862781367
2020-07-20,0.23986484149993204,0.2126598567757767,0.5655560488132925,0.2152925442555691,0.22288097624913705,0.6578194188954161,0.6774876981022724,0.5473671615097708,0.6130934774583823
2020-07-21,0.24706231800300993,0.2144549656748853,0.5949139434279711,0.2150494568770147,0.23159751938241624,0.6529590805620227,0.6733990112786631,0.5197508579967383,0.5649512236739674
2020-07-22,0.23275138183362343,0.21306532229183506,0.5121618304867901,0.21237263586169308,0.24087300024272507,0.6369781697694024,0.6664482208658349,0.4108003508384631,0.48731658398465344
2020-07-23,0.22446281350767372,0.21027283920020334,0.4675483775431008,0.2049353948235868,0.2551085454135693,0.6167675806169887,0.6562338016124474,0.24952559067351326,0.3843677794536569
2020-07-24,0.21867128704623795,0.206831320287163,0.4369273245907452,0.20405542853924175,0.25769532062861866,0.595256735151876,0.6431090760490761,0.11393989418961309,0.24409940297345456
2020-07-27,0.23940326119548683,0.20815639529131746,0.5358522535534149,0.20257374549865892,0.26384879144361784,0.5919141904555602,0.6318396252696039,0.1896952631607898,0.16767452921178733
2020-07-28,0.2826087145849181,0.21787011033553183,0.686690473002447,0.20634374848920523,0.2703141966645928,0.6188937016360541,0.6290364959303014,0.48528270104709564,0.24916386800521512
2020-07-29,0.2684657096295129,0.22299286796179763,0.6119486246318053,0.20488716467826462,0.27996590590092263,0.6283666801969922,0.6289752858104524,0.6755228405956716,0.4432747599642244
2020-07-30,0.2699135656299826,0.22747339999938876,0.616739165343545,0.20740793967703253,0.2829560654826272,0.6351500466435952,0.6304882881166183,0.7705294769625974,0.6440398438096595
2020-07-31,0.2707109059028334,0.2312985451596894,0.6195445433324882,0.21070026075892856,0.28337435143543044,0.6392842949548609,0.6326506617513304,0.6941405679046708,0.7162314712225508
2020-08-03,0.2592747799847509,0.23214403554044893,0.554564273024774,0.21017101956035833,0.28348990413161723,0.6325593222069318,0.6328320362694019,0.6442234219877475,0.7054128413074794
2020-08-04,0.25740724963866357,0.23246279261534664,0.5440322233312871,0.20893566891085769,0.2838009361607118,0.6242365079682228,0.6310606848702043,0.599194728616959,0.6461910628724612
2020-08-05,0.2615200787176285,0.2335450623052966,0.5622052754364906,0.21043606227710443,0.28414099001301873,0.6190275722115943,0.628444169289793,0.5661033738619884,0.6019350645402338
2020-08-06,0.28191629289847175,0.2385043564861944,0.6447178114141909,0.21572957440420826,0.28357635085609745,0.627946501711302,0.6284046721902659,0.647623602772753,0.6031103354939249
2020-08-07,0.276565444991846,0.24149321892696896,0.6106749558536966,0.21919674079538543,0.2834319420404,0.6294452462373813,0.6287181825935395,0.7166022296277693,0.6436921852273177
2020-08-10,0.27129851146243233,0.24288667042974366,0.5770577755945923,0.22144895588261293,0.2840253112941449,0.6251733036637585,0.6279853129869529,0.7518092442288945,0.7078813355026892
2020-08-11,0.2700813943844068,0.24378366844463684,0.5690564280716408,0.2220878020427246,0.28822078997944645,0.6193210459977565,0.6260514484608444,0.7091979735210269,0.7291644889607004
2020-08-12,0.2606178198583732,0.24262738604003875,0.5071426650346333,0.22261607254467508,0.2887495680113623,0.6064080958886036,0.6215309591866901,0.6517789284060723,0.706758344150931
2020-08-13,0.25940070278034766,0.24143823813071785,0.4992232148064302,0.22301692675830154,0.28923595697350124,0.5939996665953369,0.6150573434902293,0.5780500640696205,0.6466985619537787
2020-08-14,0.2542386878373385,0.23943427325218392,0.4648490270190671,0.2227830604368739,0.29131537969427335,0.5793106564473823,0.6064960892005706,0.41095829207210527,0.5436121506691991
2020-08-17,0.25896002422553765,0.23873767317345473,0.49384366782922245,0.22283544955634293,0.29329678817331006,0.5700605042255313,0.5975171014758414,0.2861668896779824,0.4172385144990824
2020-08-18,0.2658217407602099,0.23953824014510694,0.5349867307527392,0.22358334688550263,0.2945592252730034,0.5667055428310586,0.5895613818389778,0.23992743932093308,0.3003665818638056
2020-08-19,0.26030306409915993,0.23909098662502437,0.49364886008141456,0.22269315697344716,0.2983668466292345,0.5591660380463335,0.5814607236971842,0.27427905548785747,0.2531234654276071
2020-08-20,0.25872928530309347,0.23841071607705433,0.4817228717081297,0.2196598986550533,0.30499454867750997,0.5512512324307132,0.5731576961871045,0.2942671494129041,0.2559233165489915
2020-08-21,0.25694566933421825,0.2374978837869104,0.4676193501359985,0.21286045680593246,0.3157486100681022,0.5429827287172098,0.564611328966681,0.2564486253094065,0.26163385702919406
2020-08-24,0.2567358321614094,0.23670910955743607,0.46586679020148564,0.21036124872926965,0.32004891007166014,0.5356552605745383,0.5560869773293853,0.22027949863993898,0.2429689345770054
2020-08-25,0.25444852501014725,0.23560689768430976,0.4458456026403161,0.20722740984087418,0.32012947642103484,0.5276649400024014,0.5474276065878373,0.1706752395313129,0.20024944670871359
2020-08-26,0.2590020326439222,0.23561457454762236,0.48460698380224215,0.20667325998916275,0.3196663379501665,0.5241317483258928,0.5396865403803224,0.20705863013199213,0.1831778171674437
2020-08-27,0.2568616524974491,0.23519335067615543,0.46401937682828914,0.2058677725440583,0.3190680952661027,0.5193504021667503,0.5323927117790854,0.24564256809838692,0.19194455067832533
2020-08-28,0.25272792166884894,0.23402306974328124,0.4243154101977437,0.20499055599475158,0.3180153533846869,0.5122220847403717,0.5249162484335873,0.28161310300088627,0.230290173115612
2020-08-31,0.26057581143998865,0.23463305117286515,0.4965845420605483,0.20502811716458624,0.31811696326142536,0.5118929370507392,0.518859286635899,0.33658000707236174,0.27505917859655016
2020-09-01,0.2560014020565784,0.23421846553728676,0.45102482622868373,0.20505277093663654,0.3179430783614864,0.5080230820107672,0.5131226258671792,0.35893992166054806,0.31422035771940154
2020-09-02,0.2638911977865457,0.2354551131297855,0.5209884759123102,0.20521564077759247,0.3180355138541401,0.510324639912095,0.509063264982646,0.5137721759000787,0.39446603648375367
2020-09-03,0.2783070525423367,0.2393462402747384,0.6269878073274795,0.20403427272516472,0.3188117807918589,0.5220957374599958,0.5085262454961855,0.6136706345650571,0.49024228681383036
2020-09-04,0.27381655753613865,0.24163298889201723,0.5797243662624061,0.20329929953331272,0.31924112879547384,0.5276497881537607,0.5093755321841399,0.7239194835920968,0.6163973076646863
2020-09-07,0.28986910125601584,0.24671019070057976,0.680131641513283,0.20905467855576032,0.3155644070553867,0.5429405465476216,0.5135758846961875,0.7940440244681909,0.7132731456236605
2020-09-08,0.2987451726820075,0.2526371109141814,0.7261603416225935,0.21693523016093197,0.31087456116945955,0.5605604146575603,0.5209934018105937,0.7887599125876028,0.7737926755469229
2020-09-09,0.2901208443876522,0.2557638447213799,0.637899978853383,0.22128973265351037,0.3097378448039275,0.5673062951343786,0.5284807542054702,0.7774736505524256,0.7923036491854896
2020-09-10,0.29158970459731415,0.25861546159913007,0.6465139554725188,0.22542201316984278,0.30910537529233084,0.572663891371359,0.5357043018556563,0.7031032337498878,0.7608700059191509
2020-09-11,0.3096147997092402,0.2645488123180537,0.7402048104335563,0.2337029501177097,0.3068660084572199,0.58869645804341,0.5451748754596077,0.7554867500714231,0.7493691523130255
2020-09-14,0.35884251848255133,0.2792357810047821,0.8953510462583749,0.2579763716861827,0.2936547126044713,0.6351933981453188,0.5634579421600746,0.8650448562517162,0.7796381000383792
2020-09-15,0.35884251848255133,0.2912523917484686,0.8953510462583749,0.2755929964009849,0.28625216461508973,0.6698723513640408,0.5860697371539787,0.9320789247003084,0.8587834442689339
2020-09-16,0.3637107818755395,0.3020565179227539,0.9069101309163043,0.2912538541879701,0.28187664036792726,0.6983736894212224,0.6107220275687237,0.9254141049200616,0.9175187577769305
2020-09-17,0.3460634551504037,0.3073715007654454,0.7525712325606655,0.30003343731942755,0.28254968654136015,0.7056305998254693,0.6321148707991574,0.8554014912758272,0.9141855330254749
2020-09-18,0.34142603313941666,0.3107938760278586,0.7155743779418655,0.3065852260957489,0.2851073708562579,0.7054514002179847,0.6491878820247942,0.8038066254288528,0.869848270677035
2020-09-21,0.34788907953766357,0.3148848860774911,0.7396912548444561,0.31328786614661697,0.2882272626922292,0.7073756821900028,0.6632893853757966,0.7572075357432033,0.8117077459598255
2020-09-22,0.37208326457870144,0.323064457728645,0.8171756589119434,0.32367196672461707,0.2905499228052947,0.7235888376590248,0.6783039067805269,0.8060562089185823,0.7946515713846664
2020-09-23,0.34879133839691867,0.3251046639582664,0.6495843593546133,0.3281013889064197,0.2957576850857424,0.7168997853107804,0.6887752707176472,0.8050552672643021,0.7950831638715244
2020-09-24,0.29205138736131653,0.31544107252499676,0.3766982541948329,0.3267578929276209,0.3008237544845511,0.6684565725646807,0.6859975960021913,0.6028179454361536,0.7417184716644747
2020-09-25,0.3298430826761022,0.31508275334683566,0.5148210622793608,0.32652270636250935,0.30926446522805395,0.6553622639505065,0.6807602980997763,0.45641606720573286,0.62086551448888
2020-09-28,0.33152178005857313,0.31512487468319383,0.5202978738704955,0.3263126386270758,0.31702372870842066,0.6443219218713511,0.6740282578060297,0.38246843226380367,0.4747985657023516
2020-09-29,0.35758349544569834,0.3203647269873926,0.6006559222743182,0.3277340958879251,0.3264417986775443,0.6524298752743003,0.6705096017009908,0.5781778213095462,0.4662817179191247
2020-09-30,0.3592202868693416,0.32497880043509975,0.6054259025246855,0.328797994045368,0.33554541907845814,0.6580044822383538,0.6689783124791975,0.6757779821011259,0.5421040647953648
2020-10-01,0.3722931017515102,0.33136502637695453,0.6435907808944756,0.3325883459345318,0.34182775160996526,0.6696978350790892,0.6704458484548131,0.811232926238787,0.6903063186181838
2020-10-05,0.4488207596587216,0.3518752331009687,0.8053903129043256,0.3559346898125464,0.33752461672452694,0.7313683930811855,0.6858204348839528,0.885648949230122,0.7965835752091466
