Date,Close_Scaled,SMA_10_Scaled,SMA_30_Scaled
2020-04-09,0.05447375055308945,0.01993244419987228,0.04735141838174384
2020-04-13,0.05157798732237162,0.0203395516209105,0.04095625891160504
2020-04-15,0.04146384583894058,0.017801374167173423,0.0346972496503245
2020-04-16,0.03344807608359812,0.012868299216769352,0.028422129579307565
2020-04-17,0.07128167735721147,0.014128289966205743,0.025297055372172417
2020-04-20,0.07650665369801901,0.013789413211439228,0.022354056327690386
2020-04-21,0.04251303170298493,0.015103991825468621,0.017543588045536795
2020-04-22,0.05587964936495304,0.020348657927281466,0.012489010804090706
2020-04-23,0.10151923445087851,0.0250361069212075,0.008512376745544281
2020-04-24,0.0764646965094129,0.030180703600205416,0.00371238216157721
2020-04-27,0.08403978770994525,0.033385268338389396,0.0015250727343265602
2020-04-28,0.09346150750692994,0.03792488422205986,0.0
2020-04-29,0.1130183217667593,0.04568043662162624,0.0021881158528386235
2020-04-30,0.1586788598320985,0.05925378605653808,0.005541988734443004
2020-05-04,0.12342621480021121,0.06490555957938926,0.00931318292409078
2020-05-05,0.12439148628704344,0.07009563781660899,0.013740168302633027
2020-05-06,0.11215796886633145,0.07764422164076723,0.0177554714515733
2020-05-07,0.10714288092811142,0.08320047334136293,0.021869064111457726
2020-05-08,0.1078773110329424,0.08388960418123381,0.023415086209049085
2020-05-11,0.12546167636027994,0.08920022437272579,0.027694641254958463
2020-05-12,0.13142103157613994,0.09433572029797854,0.031664023383887296
2020-05-13,0.1314839929739383,0.09845685143027283,0.03487610501130034
2020-05-14,0.11163337593430933,0.09830674174342446,0.036671068721037536
2020-05-15,0.10766747386013353,0.09277778675143811,0.03777318303577093
2020-05-18,0.1297842913822751,0.09346691759130876,0.040465627616930844
2020-05-19,0.13106431862832058,0.09419016376431555,0.042440249179448664
2020-05-20,0.13314168614721678,0.0964645193067104,0.04638546214343553
2020-05-21,0.14892143129648683,0.10099275786004314,0.051815467867070586
2020-05-22,0.1611549487171985,0.10676734436113322,0.05576551545080244
2020-05-26,0.12869314832962486,0.10711759289361167,0.059593106325539935
2020-05-27,0.15483888055351924,0.10965577589997466,0.06344647724950381
2020-05-28,0.15441920620790162,0.11214164761833734,0.06739491394895125
2020-05-29,0.14101058012754875,0.11532574537769003,0.07121686377835557
2020-06-01,0.17160485016903515,0.122255705604842,0.07652118905753569
2020-06-02,0.1724022416716645,0.12687492393249622,0.08040356376618663
2020-06-03,0.17198256732604678,0.13130991724016616,0.08406922044905596
2020-06-04,0.19103579286304628,0.1375848675132093,0.0897715324910826
2020-06-05,0.17286387320588825,0.14017990940813208,0.09426296897613684
2020-06-08,0.1827262203279043,0.14251794801623907,0.0973807912536544
2020-06-09,0.18285214312350107,0.14838806189221054,0.10146538012885176
2020-06-10,0.1982541711157595,0.1530937012883753,0.10585047268153946
2020-06-11,0.18100551452704894,0.15597530309743846,0.10921159552586979
2020-06-12,0.16919172268173344,0.15902976370139998,0.11136829028414896
2020-06-15,0.16516285920975915,0.15833153766040975,0.11161723386318645
2020-06-16,0.17183569155103628,0.1582701311712903,0.11347584422073931
2020-06-17,0.17267504024227176,0.15834518601471448,0.11532961995854707
2020-06-18,0.16860416835191283,0.1559138966083189,0.11749678841501265
2020-06-19,0.1713320515984279,0.15574786754319903,0.11996123681350823
2020-06-22,0.16434446349793752,0.1537555298670108,0.12212920972867025
2020-06-23,0.16742911092205048,0.15208387854335048,0.12374048739147003
2020-06-24,0.17032482292298978,0.14905670909537272,0.12523414099812868
2020-06-25,0.15937133274832327,0.14671185186273905,0.1263048342183024
2020-06-26,0.20249292299032107,0.1503212585506204,0.1297932523251556
2020-06-29,0.1952744422780509,0.15358495320133114,0.1331567924793583
2020-06-30,0.1870907925385057,0.15523840301750125,0.13535699094777642
2020-07-01,0.19124563003585515,0.15725120767252054,0.13766756350960951
2020-07-02,0.21856636845983357,0.16266644488738713,0.14094731801210336
2020-07-03,0.23640252814858598,0.16971921809277823,0.14430602551345284
2020-07-06,0.2630728533045026,0.18042006091974594,0.1482190129241835
2020-07-07,0.26588465092822977,0.1910913304615115,0.15348627803036263
2020-07-08,0.24448125930172682,0.1991289007272845,0.15692796475783288
2020-07-09,0.23837507954063486,0.2076918548970269,0.1601513265090203
2020-07-10,0.24592921776175358,0.21239977086978434,0.16417952263291136
2020-07-13,0.24494294206572909,0.21778317488073362,0.16699523034865382
2020-07-14,0.22477756926688697,0.2218679196559249,0.1690061036916931
2020-07-15,0.25077637448599244,0.22832025966654823,0.17203127553670783
2020-07-16,0.2511331386635902,0.23185006391044582,0.17433862436308034
2020-07-17,0.23686421091258825,0.23190010417447915,0.17679582279884987
2020-07-20,0.23986484149993204,0.2293846647235399,0.17898957576323837
2020-07-21,0.24706231800300993,0.22734457446516287,0.18145483058732192
2020-07-22,0.23275138183362343,0.22607321193801433,0.1827793000393868
2020-07-23,0.22446281350767372,0.22456530755025572,0.18444777884597252
2020-07-24,0.21867128704623795,0.22161091081648354,0.18634747363690007
2020-07-27,0.23940326119548683,0.22101048317434147,0.18919782421577114
2020-07-28,0.2826087145849181,0.22727860927023202,0.1934507908199744
2020-07-29,0.2684657096295129,0.22919589765562176,0.19712853208531478
2020-07-30,0.2699135656299826,0.23123144586606548,0.20101815675669166
2020-07-31,0.2707109059028334,0.23489997691384745,0.20483366108206658
2020-08-03,0.2592747799847509,0.23700375579056276,0.20847837036856298
2020-08-04,0.25740724963866357,0.23812500863086272,0.21193294810409224
2020-08-05,0.2615200787176285,0.2412431523005364,0.21543425525211257
2020-08-06,0.28191629289847175,0.2474703444387646,0.22013918799437937
2020-08-07,0.276565444991846,0.2537453002644333,0.22298309306922126
2020-08-10,0.27129851146243233,0.2572023206888733,0.22590192491565297
2020-08-11,0.2700813943844068,0.25584452598796303,0.2290882264938393
2020-08-12,0.2606178198583732,0.2549939192361578,0.23175166925720403
2020-08-13,0.25940070278034766,0.2538544648883675,0.23331944320986475
2020-08-14,0.2542386878373385,0.2520690957875874,0.23400423621655453
2020-08-17,0.25896002422553765,0.2520349804544516,0.2338463302188435
2020-08-18,0.2658217407602099,0.25294699924800235,0.23384391487586276
2020-08-19,0.26030306409915993,0.2528150910686441,0.23445136970176483
2020-08-20,0.25872928530309347,0.25030192819429764,0.23523283936822292
2020-08-21,0.25694566933421825,0.24817540576215869,0.23565579975470785
2020-08-24,0.2567358321614094,0.24659700523678685,0.23610857035146793
2020-08-25,0.25444852501014725,0.24490261035770267,0.23724774287231065
2020-08-26,0.2590020326439222,0.24472748053883764,0.23756355486773273
2020-08-27,0.2568616524974491,0.24445228129715757,0.2377834926951915
2020-08-28,0.25272792166884894,0.24428853436125608,0.23839255643848645
2020-08-31,0.26057581143998865,0.2444636641801211,0.2391877235385914
2020-09-01,0.2560014020565784,0.24339927022838104,0.23953092646752439
2020-09-02,0.2638911977865457,0.24378817614192927,0.2407264937065653
2020-09-03,0.2783070525423367,0.24591014542088308,0.24279376373469386
2020-09-04,0.27381655753613865,0.2477387250559181,0.24491098494388275
2020-09-07,0.28986910125601584,0.2513299302363091,0.24684854633339948
2020-09-08,0.2987451726820075,0.25613109700735504,0.2474680818079894
2020-09-09,0.2901208443876522,0.2595039618346259,0.24829949872172385
2020-09-10,0.29158970459731415,0.26326802025728935,0.2491317220610466
2020-09-11,0.3096147997092402,0.2694338003537723,0.2506253796014887
2020-09-14,0.35884251848255133,0.28008460291670645,0.2544481358564811
2020-09-15,0.35884251848255133,0.29123121054578227,0.2583425931807114
2020-09-16,0.3637107818755395,0.30205032430305534,0.26226605428962857
2020-09-17,0.3460634551504037,0.3093942161283979,0.2647288898369483
2020-09-18,0.34142603313941666,0.31672218302284316,0.2672191163177785
2020-09-21,0.34788907953766357,0.3230107760975648,0.27015969805238804
2020-09-22,0.37208326457870144,0.3309596487182348,0.2740759091985795
2020-09-23,0.34879133839691867,0.33731874903582126,0.2774612012078518
2020-09-24,0.29205138736131653,0.3373687892998546,0.2787147760162664
2020-09-25,0.3298430826761022,0.3395612658216728,0.28161749508607026
2020-09-28,0.33152178005857313,0.33660006156862565,0.2844033965253211
2020-09-29,0.35758349544569834,0.336463600236082,0.28792645356151947
2020-09-30,0.3592202868693416,0.3359768903710597,0.2917242342259815
2020-10-01,0.3722931017515102,0.3388198347990533,0.2960843492212476
2020-10-05,0.4488207596587216,0.3504599931281812,0.3034511099088114
2020-10-06,0.452387991596472,0.36178628372930766,0.310962885586027
2020-10-07,0.46147390019527246,0.3714750383399096,0.3189113190833749
2020-10-08,0.4991396727144616,0.3877707958011688,0.3281310490831585
2020-10-09,0.4937888248078358,0.4096364477647024,0.33722751791525074
2020-10-12,0.5009442928925291,0.42818154063633973,0.34675741886512335
2020-10-13,0.49949643689205947,0.4463877567532105,0.35593042338619874
2020-10-14,0.49238297722575075,0.4609982256417563,0.3650059448219184
2020-10-15,0.4634254473781291,0.4722926774863393,0.37266676761672646
2020-10-16,0.4729520345317396,0.48320276546530805,0.3801398742035481
2020-10-19,0.4512338871460234,0.4834643163526836,0.3869515505230342
2020-10-20,0.4627539274413178,0.48458784576957614,0.393589208068181
2020-10-21,0.43606259807620906,0.48183359898668565,0.3988613077941049
2020-10-22,0.43427898210733373,0.47480356378409294,0.4043960465658222
2020-10-23,0.44084694709198524,0.46906536919273145,0.41012655793383945
2020-10-26,0.4414344501920272,0.4626152946534491,0.4151875787124234
2020-10-27,0.41707233393700804,0.45368161941977114,0.417423226469558
2020-10-28,0.4137359433812585,0.44515732818372433,0.4195307784392567
2020-10-29,0.4181215198010523,0.44024698568349263,0.4216197983555633
2020-10-30,0.43163511569758783,0.43576878184156753,0.42490519587028197
2020-11-02,0.4063497363741212,0.4309039375574354,0.4273978455616597
2020-11-03,0.4185202923970347,0.42610960051616764,0.4301096266549084
2020-11-04,0.4267248438862151,0.42509751229980186,0.4322075093851171
2020-11-05,0.44038526432798275,0.42575935198368897,0.4357241228841774
2020-11-06,0.44951318134516793,0.42669865638059756,0.44176963588824536
2020-11-09,0.4575500065394812,0.42844536810030764,0.44667275460290157
2020-11-10,0.42523508192691784,0.42933010129050075,0.4502707384106902
2020-11-11,0.44126662143760276,0.43231406020422336,0.4534836284305829
2020-11-12,0.43423707614850626,0.43406077192393366,0.4563637872528373
2020-11-13,0.4282777209326464,0.4336968750371505,0.4585132340152823
2020-11-14,0.4339433245984853,0.4366876525753999,0.45794203687057633
2020-11-17,0.4321387044204178,0.43816370710136365,0.4571645953982756
2020-11-18,0.4156034737273461,0.43695829866389435,0.4554034681260787
2020-11-19,0.4199051357699274,0.4347385254334667,0.45236137511195607
2020-11-20,0.4297045727239236,0.4325915360224962,0.4499009549076177
2020-11-23,0.4565637308434568,0.432484636869903,0.44819702877920686
2020-11-24,0.45564046777500933,0.4357801758297827,0.4465132436215812
2020-11-25,0.4469322251034419,0.4363942518262295,0.44476822912601255
2020-11-26,0.455031960465775,0.43864814038979294,0.4444459735934524
2020-11-27,0.4378462140450844,0.4396852376329238,0.44309813746825044
2020-12-01,0.4576339209166934,0.4422529828192371,0.44334385731182746
2020-12-02,0.4671815122794961,0.4460511565750366,0.4435138478920094
2020-12-03,0.4503525300364034,0.4498174915742926,0.4440624887229493
2020-12-04,0.45794867667590655,0.45394090483580574,0.4449712516850385
2020-12-07,0.46220833030010355,0.45746387934992494,0.4457913904418901
2020-12-08,0.4872209622827416,0.4607867150184143,0.4475492959455182
2020-12-09,0.4928865659485805,0.46482369610616503,0.45046007140363586
2020-12-10,0.48176519578971144,0.46859912630654044,0.4530719540685476
2020-12-11,0.48147144423969046,0.4714648142899579,0.4555041808475705
2020-12-14,0.4873887910371658,0.47683456994660245,0.45764476086232986
2020-12-15,0.4722176044269085,0.4784152470485671,0.46017366036733753
2020-12-16,0.49431341773985793,0.4813559843227827,0.46308362546608384
2020-12-17,0.5043856020346827,0.48721244984444956,0.46606529556785137
2020-12-18,0.5139541976066778,0.493282702566051,0.46888986609749594
2020-12-21,0.49681045960437176,0.49703311263440975,0.47070577523671464
2020-12-22,0.5187804525812815,0.5004537411491213,0.4730566277732259
2020-12-23,0.5339936476099233,0.5049092014356223,0.47723225226285815
2020-12-24,0.5342454932011168,0.5105973668682021,0.4808020387115476
2020-12-28,0.5426598818631062,0.5172293787456245,0.48496477219312084
2020-12-29,0.5431215646271085,0.5232700692872753,0.489374031943859
2020-12-30,0.5342244889919244,0.5299907899150521,0.4932241791323623
2020-12-31,0.5146886277115089,0.5321991913677678,0.4963935615083327
2021-01-01,0.5421772973494686,0.5362953079206713,0.50125317651285
2021-01-04,0.588845064090246,0.5444124806304284,0.5077393755312071
2021-01-05,0.6113186457899854,0.5568236432673775,0.514712179616973
2021-01-06,0.5939021604468507,0.5649658361091511,0.519985085768485
2021-01-07,0.5860542706757109,0.5706085144308829,0.5249921311056353
2021-01-08,0.6230275190488966,0.5802313038465544,0.5317530498184729
2021-01-11,0.6463404494398716,0.5914688968025775,0.5390980566840754
2021-01-12,0.6456690319626174,0.602583676780362,0.5470771068172865
2021-01-13,0.6389961483915617,0.6139395295614386,0.5540402416635622
2021-01-14,0.6775012696019861,0.6315862519938297,0.5621151580971696
2021-01-15,0.6702199811812531,0.6454643739556237,0.5705566441328477
2021-01-18,0.665351717788265,0.6537566764842458,0.5785195775556472
2021-01-19,0.6816980130581632,0.6613848627523876,0.5869465597320899
2021-01-20,0.7018843900661976,0.6730886985946022,0.5951882449773106
2021-01-21,0.6872167921787701,0.684053368885538,0.6026492669816613
2021-01-22,0.699492266788088,0.6923411293662259,0.611008576283023
2021-01-25,0.6945400890178878,0.6975653284892075,0.6191890321903005
2021-01-27,0.6818449400629522,0.7014863152232459,0.6266548888143967
2021-01-28,0.6547759447706102,0.7031966350332276,0.6336639466475754
2021-01-29,0.6190197110158931,0.6968580127997243,0.638451860582855
2021-02-01,0.6307705926931889,0.6925822243800218,0.6433042256246463
2021-02-02,0.6576716567715496,0.691749808030455,0.6488220451941472
2021-02-03,0.6562448049802722,0.6889910191996306,0.6549432913953935
2021-02-04,0.651376541587284,0.6835166409669858,0.6600341223842526
2021-02-05,0.638576474045944,0.6782446781565633,0.6640494255331929
2021-02-08,0.6621412500281124,0.6741963252911006,0.668959794210575
2021-02-09,0.6465292824034882,0.6689925931469504,0.6729477064260044
2021-02-10,0.6618054900597067,0.6668205836039632,0.6775044004431586
2021-02-11,0.658741846844786,0.6672504345804254,0.6822850604819289
2021-02-12,0.6523628172833084,0.6708643833162405,0.6875708576415002
2021-02-15,0.6309804298659977,0.6708871268716644,0.6909803227494978
2021-02-16,0.6179495209426565,0.6665817762720115,0.6920977453821627
2021-02-17,0.6029671672960158,0.6608071897709215,0.691777102700779
2021-02-18,0.5963572963525371,0.6548438362019132,0.6918713640175659
2021-02-19,0.6024425743639937,0.6509274026210604,0.692500568731646
2021-02-22,0.5548514420952119,0.6392986160696444,0.6898830489551845
2021-02-23,0.5639793591123968,0.6303513035869136,0.68672091654194
2021-02-24,0.5505078740938029,0.6182881240111017,0.6830673444415417
2021-02-25,0.570316482715047,0.6087039919764999,0.6804304901198831
2021-02-26,0.5279293738076588,0.5952170636100987,0.6746878981031782
2021-03-01,0.5404775957578055,0.5854077614925987,0.6697066308483629
2021-03-02,0.574953904726034,0.580747609207282,0.6662359403362056
2021-03-03,0.597091726457368,0.5801107896554113,0.6629876069282713
2021-03-04,0.5931467261328275,0.5797628065942738,0.658812784930444
2021-03-05,0.5756673306216727,0.5768607267011278,0.6545300081159654
2021-03-08,0.5752056478576705,0.5790668515772507,0.6497582069573141
2021-03-09,0.5936713190648496,0.5822850646697396,0.6458854995212614
2021-03-10,0.6020648059772037,0.5878731495742525,0.642822459110766
2021-03-12,0.5966090394841735,0.5907229126267727,0.6405892266966121
2021-03-15,0.6000503486263272,0.5985398659628328,0.6398609260459999
2021-03-16,0.6184741138746787,0.606993649956015,0.6393888209040429
2021-03-17,0.6196911284931473,0.6118425693092499,0.6379306146192091
2021-03-18,0.5876070452625851,0.6108145561619868,0.6352953692149436
2021-03-19,0.5933565633056362,0.6108372997174106,0.6330677778461228
2021-03-22,0.6266996695730515,0.6163685257333641,0.6326117854807939
2021-03-23,0.6321345343164465,0.6225388589830322,0.6314597219518919
2021-03-24,0.6231115358856657,0.625729786472163,0.6305606321630765
2021-03-25,0.5995048539446698,0.6254523217591418,0.628168691259407
2021-03-26,0.6003231984267129,0.6258548871322464,0.6259257935395465
2021-03-30,0.6388283196371375,0.6300579028377432,0.6254061564932935
2021-03-31,0.6469280549994706,0.6331419311742809,0.6260184420051574
2021-04-01,0.6415351986744603,0.6355095375149643,0.6269239792648941
2021-04-05,0.6725490918317857,0.6447161243084779,0.6295954744827895
2021-04-06,0.683376710440634,0.6544731095853519,0.6329364563563348
2021-04-07,0.6861885080643612,0.6609209075480412,0.6361517577854249
2021-04-08,0.7054726262131404,0.6688697801687112,0.6419346356774832
2021-04-09,0.7075289895228444,0.678019508073665,0.6474460117098463
2021-04-12,0.6757596620514955,0.6862845138936776,0.6522548691077154
2021-04-13,0.6159560678009725,0.6879789087727618,0.6540071335660101
2021-04-15,0.664176609128624,0.6907263258258739,0.6592381449247761
2021-04-16,0.6541883392110112,0.6915132439593411,0.6636039009653755
2021-04-19,0.6401922612603949,0.6913676874256783,0.6661086313054411
2021-04-20,0.6329528787984896,0.6870759851803304,0.6674854672815466
2021-04-22,0.6221462643988337,0.6804394201497227,0.6685988617200546
2021-04-23,0.6182432724926775,0.6730750613455491,0.6702335021222082
2021-04-26,0.6145921261777149,0.6632248252703866,0.6717456877822591
2021-04-27,0.6276859452690758,0.6545709024315741,0.6730516291147149
2021-04-28,0.6243705589225189,0.6490010079292995,0.6739080255527631
2021-04-29,0.6206563999799793,0.6495104613497457,0.6748312884403042
2021-04-30,0.5872502810849872,0.6411726717102758,0.6743398487531501
2021-05-03,0.5878168824353939,0.6339788895717816,0.6731628096337182
2021-05-04,0.5931677303420196,0.6288820565802243,0.6721444829375854
2021-05-05,0.6124517460312419,0.6266600067732039,0.6730983585272062
2021-05-06,0.6190616169747206,0.6263256720663714,0.6740852660956712
2021-05-07,0.628063611196309,0.6273900660181114,0.674137632619712
2021-05-10,0.633351548934915,0.6294233376519619,0.67418435809842
2021-05-11,0.6237410474040924,0.6289957632520925,0.6742085272633619
2021-05-12,0.6090524453074727,0.6273354837061441,0.6745750929316489
2021-05-14,0.5939021604468507,0.6244356803895909,0.6743285666624838
2021-05-17,0.6015612172543737,0.6259867953116048,0.6728977513111608
2021-05-18,0.6095560340303025,0.6283430298745761,0.6714629077656812
2021-05-19,0.6067022279881907,0.6298099891994208,0.6701255473055573
2021-05-20,0.5974693923846012,0.6281861015632012,0.6672429731403221
2021-05-21,0.606072716469764,0.626778277703509,0.6642750004722014
2021-05-24,0.6064923908153818,0.6244402446480278,0.6612151857640584
2021-05-25,0.6201318070479572,0.6230074006563192,0.6579386510632416
2021-05-26,0.6388073154279451,0.6246403834936581,0.655300183890407
2021-05-27,0.6478303138587257,0.6288433880939029,0.654227877819057
2021-05-28,0.632554208662064,0.6330327554450949,0.6548651389214512
2021-05-31,0.6390800627687737,0.6370992987127965,0.6539015940923402
2021-06-01,0.6364991065270477,0.6400195690081808,0.6532224421309835
2021-06-02,0.6266157551958395,0.6421779301968632,0.6527011922335543
2021-06-03,0.6315679329660396,0.6458737579532549,0.6526480192839254
2021-06-04,0.6326171188300839,0.6487508177143845,0.6530500322740372
2021-06-07,0.6491732512727909,0.6533768546665651,0.6542375431247639
2021-06-08,0.6562867109390996,0.6572955648240107,0.6558383451224853
2021-06-09,0.6563287193574844,0.6591946517019106,0.6569380421273462
2021-06-10,0.6632743502693687,0.6608685796021635,0.658431695734005
2021-06-11,0.6871957879695779,0.6667909992135094,0.6609863772551307
2021-06-14,0.6882659780428145,0.6721220974890844,0.6648647257365162
2021-06-15,0.6825583659585909,0.677114307904641,0.6685021850602867
2021-06-16,0.687426629351579,0.6837053969296522,0.6721211162644481
2021-06-17,0.7056404549675647,0.6917338719943059,0.6756989591014516
2021-06-18,0.697058135091594,0.6987184200860509,0.6786935202112784
2021-06-21,0.6869020364195569,0.7028077180144278,0.6809525346415503
2021-06-22,0.6986948240556802,0.707404192786658,0.6834612931757728
2021-06-23,0.6819917646081842,0.7101857251729061,0.6856977434247121
2021-06-24,0.7290793081541361,0.7173181063749069,0.6903059975403195
2021-06-25,0.7321009429506723,0.7221852272356318,0.6956119356706757
2021-06-28,0.713614267534301,0.7249326442887442,0.6999140470303508
2021-06-29,0.7153349733351565,0.7284851920880656,0.7039752731661942
2021-06-30,0.7173913366448604,0.7317329673605047,0.7082250180018285
2021-07-01,0.7156077206759851,0.7328132862431421,0.7127607646226098
2021-07-02,0.7088719269369096,0.73409374397141,0.716707588470881
2021-07-05,0.707004396590822,0.7362725721389235,0.7205665984732866
2021-07-06,0.6823695329949743,0.7345031279690412,0.7229561240339751
2021-07-07,0.6876783724832155,0.7351194805420803,0.7248324560855487
2021-07-08,0.6807747499897155,0.7298839096413868,0.7260973090508466
2021-07-09,0.6596441057040413,0.7220305532903463,0.7271373856351572
2021-07-12,0.6533280887701406,0.7154963342591466,0.7276844175487044
2021-07-13,0.6509988756600508,0.7085231579451136,0.7282411147679583
2021-07-14,0.6623300829917288,0.70255525122292,0.7296123136325142
2021-07-15,0.6574618195987406,0.6962530097938934,0.7306064711637049
2021-07-16,0.6540415146657791,0.6903101232037164,0.731429029197321
2021-07-19,0.6497608568323899,0.6841056857261639,0.7314515894448702
2021-07-20,0.658657932467574,0.6815356639632578,0.7315426289930883
2021-07-22,0.663085517305752,0.678870125930722,0.7318020462703124
2021-07-23,0.6616166570960901,0.6767936437626162,0.7317384015893887
2021-07-26,0.6551956191162279,0.6763114870507795,0.7305098023715036
2021-07-27,0.6490683326863865,0.6758497862125222,0.7290048666741787
2021-07-28,0.6553005377026323,0.6763160290987132,0.727958342618947
2021-07-29,0.6544611890113968,0.6754631457703152,0.7266926832280612
2021-07-30,0.6425633803293122,0.673848353335215,0.7242709321141164
2021-08-02,0.6643654420922406,0.6749673295989221,0.7230157444545254
2021-08-03,0.6918541117302003,0.6795296779327648,0.723205872071709
2021-08-04,0.6872586981375978,0.6826296200949483,0.7227667989085963
2021-08-05,0.6914554415937747,0.6857045421251152,0.7231301428083142
2021-08-06,0.7023040644118154,0.6901145153007685,0.7221021468726913
2021-08-09,0.7077178224864608,0.695807222781282,0.7211659929770914
2021-08-10,0.7124181546654677,0.7026734999427219,0.7211200699901882
2021-08-11,0.7167408209172416,0.7093328085287532,0.7211740454316219
2021-08-12,0.7199093827185666,0.7164265212444324,0.72127072209139
2021-08-13,0.7667659824229606,0.7298884294788172,0.7232348679888295
2021-08-16,0.7707738929155209,0.7414216886553516,0.7256115025414592
2021-08-17,0.804389848983322,0.7536190640923662,0.7293504731447426
2021-08-18,0.8075374065754547,0.7666556745034744,0.7341561087740428
2021-08-20,0.8070967280206448,0.7791896501186625,0.7387410001502962
2021-08-23,0.8397893185604411,0.7940912209692826,0.744846129641131
2021-08-24,0.8296332198884041,0.8073052266705968,0.751372610601058
2021-08-25,0.8488543254096065,0.8220930908493486,0.7588795516585286
2021-08-26,0.8542471817346168,0.8369969493818131,0.7666829701662244
2021-08-27,0.8745173706603063,0.8537543965760775,0.77482958766907
2021-08-30,0.8666065707211467,0.8645757869099432,0.7828593914751457
2021-08-31,0.9023418002666715,0.8788359961607589,0.7923925141935871
2021-09-01,0.8723350845550056,0.8862003549649328,0.8009379229179755
2021-09-02,0.9234514403431534,0.8987638927600715,0.8111042785446537
2021-09-03,0.9256757348668386,0.9116162781511951,0.821186042094035
2021-09-06,0.9298514741138234,0.9213778165812546,0.831484521702306
2021-09-07,0.9147011892532014,0.930598051729073,0.8414478547699583
2021-09-08,0.8971797853236624,0.9358358881011074,0.8509737275256736
2021-09-09,0.9044191677855676,0.9412738633187724,0.8605382693717828
2021-09-13,0.9270606806992886,0.9469688584811303,0.8710043242172553
2021-09-14,0.9440783934464408,0.955365772480501,0.8825805477988834
2021-09-15,0.9728890987488304,0.9630121602561331,0.8944258578972256
2021-09-16,0.951380788535923,0.9715796620264353,0.9043900013242491
2021-09-17,0.9197163796509787,0.9711748311819896,0.9133148706587669
2021-09-20,0.9178907552637189,0.9703310430547109,0.9220085200751597
2021-09-21,0.9344468877064259,0.9708291246974449,0.9309213008934231
2021-09-22,0.9341111277380204,0.9729329035741602,0.9396133374586394
2021-09-23,0.9370908565757289,0.9772587322578957,0.9482393139999513
2021-09-24,0.9379512094761565,0.9808931590777937,0.9567323601340819
2021-09-27,0.9235353547203656,0.9805110606835205,0.9645502785672296
2021-09-28,0.8992781570517508,0.9756553116005074,0.9696378877875199
2021-09-29,0.9046290049583766,0.968256826357946,0.974777057106263
2021-09-30,0.8977673908832612,0.9624458479471271,0.9783621499059924
2021-10-01,0.8787351183256756,0.958004024909679,0.9810956808874188
2021-10-04,0.8968231236056216,0.9557205741661651,0.9845405933172412
2021-10-05,0.9220035843426838,0.9543718857716254,0.9876970886189359
2021-10-06,0.912602817525113,0.9520406713406707,0.9908825837715344
2021-10-07,0.9470161138657648,0.9531164370701227,0.9946513606513098
